183.768269332585,137.13268486930116,0,1
64.56281928822392,66.1262647771836,0,1
111.55906782594549,49.4240716822022,0,1
143.88516533981388,92.47658231938276,0,1
194.21153112213443,69.86059750151006,0,1
153.64813246086703,191.6719347916197,0,1
111.85910135191335,152.31266185390638,0,1
192.16186785245353,143.84856442276384,0,1
179.5920057761973,49.8084158169535,0,1
123.59914469077724,34.960159849495945,0,1
86.1980439827984,40.33842682110371,0,1
37.89087536671285,178.35664807378785,1,0
118.41384399405273,116.26420638008052,0,1
57.68251249498873,157.1769174620334,1,0
175.25518367635078,161.7119840979708,0,1
51.262535440384326,18.739058616302785,0,1
168.13916060218082,154.08933180626912,0,1
17.388098531350593,48.014287110363306,1,0
14.412647813098411,191.51723197294075,1,0
74.76703566351162,44.26986757255538,0,1
11.614358406924929,25.941606594607958,1,0
56.16907633377326,10.254969501816614,0,1
109.98361205015121,85.37513154133943,0,1
32.8121899115736,182.27650677588855,1,0
82.21411865418449,68.38286953487105,0,1
159.8756134055891,190.88328052080033,0,1
150.8390526979583,107.2244831128458,0,1
19.10487444901974,47.171671217491976,1,0
124.17021997985591,114.35245390227173,0,1
126.35969855825063,160.70709644506297,0,1
121.75774761474779,71.67399763900796,0,1
57.15305871544769,152.60459287578777,1,0
109.35422560033491,67.22821030481153,0,1
155.40321908140237,12.06593358394561,0,1
80.12521375948758,2.5733184397299658,0,1
136.40667608980823,57.04091678989891,0,1
144.27560693365268,36.26279376214379,0,1
105.5289038541171,22.844615189295325,0,1
100.72713322367413,87.21675481783939,0,1
54.437088804647125,198.13990815033327,1,0
139.2546169764779,174.6284253676582,0,1
54.02237442488791,2.4013312066623937,0,1
164.95905641808696,106.0199668900005,0,1
83.16221011808864,108.0840628631209,0,1
119.03214019682271,137.5312257115294,0,1
112.95297017305532,173.6740084554457,0,1
71.873528929014,96.15824325664929,0,1
187.65248403857265,59.155976623470806,0,1
51.03382810279158,20.975995955074534,0,1
13.690135321563378,179.46682475667438,1,0
130.71563891824957,77.45935674877198,0,1
21.345123028740765,182.5202916148153,1,0
111.12180974611401,195.984955796641,0,1
2.4947468380686733,88.76128141820803,1,0
158.80500101086298,128.38244846575915,0,1
60.15324194081077,31.04466460733153,0,1
140.6061360786404,40.32844635692743,0,1
114.04609960770857,63.383230309744086,0,1
40.01379912400391,123.67670049086254,1,0
130.93783234194552,166.13617993911672,0,1
95.28175686104095,199.28356246616767,1,0
187.08228764420366,143.20032639478663,0,1
51.01205038613082,34.329023423698345,0,1
39.722440220500886,28.941983560370275,0,1
176.47650779899328,185.18795373948046,0,1
108.08585972998365,67.3796106057795,0,1
120.12620414229507,59.42806315490034,0,1
36.07296624997589,123.75413019047411,1,0
97.42443979987767,50.29267133026951,0,1
10.126377275097088,48.782369684745404,1,0
181.61278155864537,98.6176711813597,0,1
125.24246300072286,162.3712267647815,0,1
5.994554270056041,191.38869613146113,1,0
18.225936472220127,71.65002948657155,1,0
5.820614519429856,169.8731265931898,1,0
110.14104414051008,170.22596219408427,0,1
18.258943053609713,85.95555628896963,1,0
50.82843156608639,38.39945841104273,0,1
15.919014138160104,198.0850143719633,1,0
95.33496580251222,88.57265450755898,0,1
169.78292018182114,133.65988362833053,0,1
164.959204555923,167.3738622637137,0,1
10.92271183899558,98.39959264261653,1,0
25.987551720532554,16.206764269126637,0,1
40.07081788279672,124.54126323712569,1,0
10.735183260842307,4.908493800579672,0,1
115.13081054687615,178.2562891484586,0,1
117.34444468257593,119.32417974206517,0,1
120.8433174235019,129.33398554203674,0,1
28.01223898083205,182.7562293224853,1,0
141.09038885188855,187.18983646054554,0,1
167.8578984036075,107.0644968555396,0,1
15.298095633428677,44.22253442592265,1,0
179.42627862944212,71.3592864888587,0,1
102.67676546329574,34.06499981221223,0,1
5.477944220387387,134.97132043488372,1,0
149.28895872874207,151.07152593627202,0,1
140.77487654211836,174.52034190288373,0,1
